AGE,DECIMALS,INDICATOR,COMP_BREAKDOWN_2,TIME_PERIOD,UNIT_TYPE,COMMENT_TS,URBANISATION,LATEST_DATA,DATABASE_ID,TIME_FORMAT,OBS_STATUS,COMP_BREAKDOWN_1,UNIT_MEASURE,REF_AREA,FREQ,AGG_METHOD,DATA_SOURCE,UNIT_MULT,COMMENT_OBS,OBS_CONF,OBS_VALUE,COMP_BREAKDOWN_3,SEX
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,LKA,A,,,0,,PU,1.07352,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,True,WB_MPM,602,A,_Z,PT,LSO,A,,,0,,PU,40.682,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,2.96236,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,2.24223,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.31675,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.54516,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.25193,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.71503,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.11398,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.72217,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.26118,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,1.32536,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,0.933525,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,0.374611,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,LTU,A,,,0,,PU,0.358154,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.331947,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.286696,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.339515,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.290377,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.727563,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,1.19272,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,1.32819,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,1.24188,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,1.02343,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.675179,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,0.614597,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,4.48437,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,LUX,A,,,0,,PU,2.65181,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.94582,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.97931,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.20694,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.42291,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.88788,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,1.05777,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.937641,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.840574,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.926966,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.58204,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.344248,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.592872,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,LVA,A,,,0,,PU,0.525663,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,True,WB_MPM,602,A,_Z,PT,MAR,A,,,0,,PU,5.8472,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.869536,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.0251886,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.0279213,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.0361515,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.141323,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.270218,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.240775,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.795439,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,MDA,A,,,0,,PU,0.239448,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MDG,A,,,0,,PU,85.205,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,True,WB_MPM,602,A,_Z,PT,MDG,A,,,0,,PU,84.6716,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MDV,A,,,0,,PU,0.0351528,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,MDV,A,,,0,,PU,0,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,5.73194,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,5.27258,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,4.57002,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,2.93653,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,2.45479,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,2.5811,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,MEX,A,,,0,,PU,1.74032,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,MHL,A,,,0,,PU,1.0064,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,11.0494,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,9.5992,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,7.38225,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,5.59074,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,4.80837,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,5.91568,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,4.55004,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,4.76,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,3.71668,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,MKD,A,,,0,,PU,3.06021,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MLI,A,,,0,,PU,43.7716,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,MLI,A,,,0,,PU,51.3071,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.99555,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.753145,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.75155,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.638927,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.554141,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.561969,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.553214,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.470269,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.399247,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.222669,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.378111,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,True,WB_MPM,602,A,_Z,PT,MLT,A,,,0,,PU,0.301632,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,MMR,A,,,0,,PU,19.5648,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,True,WB_MPM,602,A,_Z,PT,MMR,A,,,0,,PU,9.71669,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,MNE,A,,,0,,PU,3.16023,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,MNE,A,,,0,,PU,9.48438,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,MNE,A,,,0,,PU,1.23569,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,4.0405,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,1.72148,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,2.05485,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,1.52366,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,1.44262,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,1.35549,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,MNG,A,,,0,,PU,1.12334,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,MOZ,A,,,0,,PU,73.7036,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,MRT,A,,,0,,PU,45.6553,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,MRT,A,,,0,,PU,42.3595,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,True,WB_MPM,602,A,_Z,PT,MUS,A,,,0,,PU,0.354738,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,MWI,A,,,0,,PU,72.8477,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,MWI,A,,,0,,PU,72.8141,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,MWI,A,,,0,,PU,78.252,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,True,WB_MPM,602,A,_Z,PT,NAM,A,,,0,,PU,27.5482,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,NER,A,,,0,,PU,80.9055,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,MYS,A,,,0,,PU,0.0757116,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,NER,A,,,0,,PU,79.9275,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,NER,A,,,0,,PU,77.9709,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,True,WB_MPM,602,A,_Z,PT,NIC,A,,,0,,PU,15.5904,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.573996,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.571976,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.601946,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.524771,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.662189,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,0.553415,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.2479,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.23392,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.26776,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,NGA,A,,,0,,PU,39.6984,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.32337,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.65866,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.67946,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,1.36801,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,0.770979,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,0.702931,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,0.844641,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,0.893435,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,1.26844,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,1.5624,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,2.0681,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,2.32861,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,NLD,A,,,0,,PU,1.61526,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,2.34712,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,NPL,A,,,0,,PU,26.5247,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,True,WB_MPM,602,A,_Z,PT,NOR,A,,,0,,PU,1.80251,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,True,WB_MPM,602,A,_Z,PT,NRU,A,,,0,,PU,2.02052,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,PAK,A,,,0,,PU,23.3523,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,PAK,A,,,0,,PU,21.1202,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,PAK,A,,,0,,PU,20.5119,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,PAK,A,,,0,,PU,18.5199,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,NPL,A,,,0,,PU,2.17114,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,True,WB_MPM,602,A,_Z,PT,PAK,A,,,0,,PU,16.668,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,10.4323,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,9.87124,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,9.2245,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,8.08221,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,7.1958,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,6.80991,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,6.56025,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2017,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,6.34518,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,PAN,A,,,0,,PU,2.44559,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,5.12128,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2019,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,4.55145,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2020,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,6.98518,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,False,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,4.12015,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,PHL,A,,,0,,PU,13.5686,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,PHL,A,,,0,,PU,8.62019,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2022,,,_T,True,WB_MPM,602,A,_Z,PT,PER,A,,,0,,PU,3.99544,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2018,,,_T,False,WB_MPM,602,A,_Z,PT,PHL,A,,,0,,PU,4.42937,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.031562,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0289709,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0219689,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0133302,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0505683,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2015,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0452204,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2016,,,_T,False,WB_MPM,602,A,_Z,PT,POL,A,,,0,,PU,0.0146236,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2021,,,_T,True,WB_MPM,602,A,_Z,PT,PHL,A,,,0,,PU,4.11231,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2009,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,3.9845,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2010,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,4.06711,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2011,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,4.72106,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2012,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,4.31585,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2013,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,4.42505,_Z,_T
_T,,WB_MPM_HEADCOUNT,_Z,2014,,,_T,False,WB_MPM,602,A,_Z,PT,PRT,A,,,0,,PU,3.82731,_Z,_T
